unlabeled,labeled
slc26a7 enst00000617233,44231
dhx9,13277
srsf10 enst00000344989,46438
cngb1 enst00000311183,10347
pld5 enst00000427495,36168
adgrl2 enst00000370723,1269
birc2 enst00000530675,5150
rnf141,40755
or51a7,33310
gdpd5 enst00000526177,18805
lrrk2 enst00000343742,26263
grip1 enst00000359742,20081
stxbp6,47132
ckmt1b enst00000627381,9817
il4r,22707
rnasek,40689
st3gal3 enst00000351035,46601
znf3,55052
dpep1 enst00000421184,13954
ska1 enst00000417656,43683
dhrs7b enst00000579303,13234
rps6kb1 enst00000406116,41496
yjefn3 enst00000436027,53937
med29 enst00000615911,27865
gtf3c3 enst00000409364,20356
mtmr3 enst00000351488,29589
naga enst00000402937,30260
tmem44 enst00000473092,49774
tgfbr2,48686
camk2d enst00000342666,6938
slc34a2 enst00000504570,44350
stxbp5 enst00000367480,47124
zmiz2,54597
rp1 enst00000637698,41035
tmem8b enst00000377996,49863
fam120a,16273
tmem59 enst00000371341,49802
patj enst00000613764,34303
klhl21 enst00000610898,24595
pfdn5 enst00000334478,35233
ptprb enst00000538708,38615
coch enst00000460581,10559
dact1 enst00000556859,12389
rnf151 enst00000321392,40784
hmg20a,21307
hypk enst00000442995,22022
tjp1 enst00000495972,49018
znf90,56210
tdrd12,48360
fxyd3,18180
tead2 enst00000539846,48397
plekhb2 enst00000409279,36221
id1,22082
pknox1 enst00000432907,35993
gstt4,20276
nfkb1 enst00000505458,31172
gcm2,18715
vnn3 enst00000392393,53074
znf385c,55203
kcnk5,23896
rp9,41038
chd7,9438
hdac6 enst00000643934,20780
serbp1 enst00000370990,42881
kif1b enst00000377081,24343
nmnat1 enst00000403197,31539
arid5b,3416
hk1 enst00000448642,21208
atm enst00000530958,4066
eif5 enst00000558506,14977
znf786,56063
cnpy1 enst00000406197,10449
nos3 enst00000467517,31682
rps10 enst00000326199,41345
rbp4 enst00000629763,39863
slco1b3 enst00000381545,44909
dleu7,13421
tsga13,51337
gtf2ird1 enst00000424337,20339
zc3h12b,54181
mrpl55 enst00000366746,29188
hes2,20934
phyhipl,35590
cadm1 enst00000536727,6808
ldha enst00000227157,25373
ehbp1l1,14786
or10a6 enst00000641238,32943
cyp27b1,12223
ac006518.7,368
ednrb enst00000646607,14592
ube3a enst00000614096,52150
fam227b,16619
eif4a1,14915
ccdc144a enst00000340621,7528
rax2,39623
or7d4 enst00000641669,33538
hnrnpul1 enst00000617774,21513
fgfr2 enst00000369059,17433
traf3ip3 enst00000367023,50668
rfx5 enst00000368870,40223
dock11,13884
frmd8 enst00000531296,18008
ano2 enst00000327087,2597
atl1,4053
chst14 enst00000559991,9647
terb2,48481
acsm5,826
ears2 enst00000449606,14453
acsf3 enst00000317447,781
smad7,45034
pltp enst00000420868,36403
plcxd2 enst00000636933,36146
cdc42ep3 enst00000611976,8474
h1foo enst00000503977,20503
nfkbiz enst00000394054,31192
uba6 enst00000420827,51979
fscn3,18041
nudcd3,32394
ac096582.3,501
ankrd46,2512
hhla1 enst00000414222,21023
dmtn,13605
cask enst00000378158,7185
af241726.2,1413
ar enst00000504326,3067
higd1a enst00000418900,21058
slc4a7 enst00000437179,44670
thrb enst00000646432,48857
ubp1 enst00000283628,52202
sugp2 enst00000452918,47180
mepe enst00000497649,28007
uqcrq enst00000378665,52545
spock1,46172
lhfpl2 enst00000515007,25574
lsm8,26342
ap4m1 enst00000429084,2803
cdy2a enst00000250838,8819
vmp1,53064
rnf165 enst00000587853,40792
pnpla6 enst00000221249,36574
galr1,18516
ruvbl2 enst00000627972,41814
klk12 enst00000529888,24662
scn2a enst00000375437,42299
c2cd6 enst00000439802,6208
trim43,50913
ift122 enst00000349441,22253
bche,4847
rgs12,40287
sorcs2 enst00000329016,45694
nudt9 enst00000473942,32456
marcol,27302
fam114a2 enst00000520667,16261
dmrtc2 enst00000596827,13600
lgmn enst00000557434,25554
map3k3 enst00000579585,26992
h2afy enst00000423969,20521
crebrf,11212
arhgef28 enst00000512883,3328
lgsn,25564
hoxa1 enst00000355633,21554
arpc5l,3616
armcx2 enst00000330154,3555
nr1i3 enst00000506209,31969
cers4,9161
lypd6b enst00000409029,26535
foxa2 enst00000377115,17829
anapc11 enst00000572851,2265
pfdn4,35231
znf639,55761
nkiras1 enst00000412028,31350
xcr1,53783
rest enst00000616975,40122
cenpc,8944
mapk10 enst00000638313,27099
picalm enst00000528398,35624
znf268 enst00000592241,54991
rbm25 enst00000525321,39733
fos enst00000535987,17806
irf8 enst00000562492,23198
sec14l3 enst00000540910,42540
scnn1d enst00000325425,42355
birc2,5148
tmprss5 enst00000545579,49967
tmem259 enst00000333175,49710
tsc2 enst00000643946,51287
evpll,15961
safb enst00000454510,41949
smarca4 enst00000589677,45079
hmgn1 enst00000380747,21351
ip6k2 enst00000449610,23035
pcdha5 enst00000529619,34559
spink5,46132
epb41l2 enst00000525193,15426
or2h1 enst00000396792,33140
ppp2r2a enst00000640787,37264
ptrh1 enst00000335223,38705
tspan7,51435
zmym3 enst00000373988,54615
kcnab2 enst00000458166,23727
ncam1 enst00000621850,30496
or5b12 enst00000302572,33414
gjb6 enst00000400066,19068
wdr89,53542
npipb13,31812
kcnk2,23887
znf644,55769
c18orf63,5943
samhd1,42021
rtn4 enst00000394609,41719
scn1a,42280
mme enst00000492661,28611
znf502 enst00000436624,55422
abhd14b enst00000395008,231
pxk enst00000463280,38800
limch1 enst00000396595,25675
dcdc2 enst00000378450,12606
c7orf25 enst00000438029,6417
stmn4 enst00000265770,46950
ikbkb enst00000518983,22416
fsd1l enst00000495708,18050
cep78 enst00000642214,9109
racgap1 enst00000454520,39195
kdm5d enst00000382806,24136
chtop enst00000368694,9682
nfia enst00000371185,31133
paox,34145
cadm1 enst00000537058,6809
upk2,52503
or52a1 enst00000328942,33343
rps3 enst00000534440,41448
pgr enst00000617858,35386
frs2 enst00000397997,18021
stat5a enst00000546010,46800
vstm1 enst00000376626,53241
ccdc97,7813
krtap23-1,24964
hoxc4 enst00000303406,21601
tcf12 enst00000267811,48183
lrrc6 enst00000618342,26203
asph enst00000517856,3882
tpm2 enst00000378300,50542
gla,19100
sytl2,47581
nfyb,31213
ube2n,52110
eif2s1 enst00000466499,14871
prr20b,37881
depdc5 enst00000644331,13055
cpne4 enst00000512055,11056
parl enst00000639100,34223
atp5me,4223
rufy3,41759
sucla2 enst00000646602,47157
bcl2l2-pabpn1,4927
cops2,10789
gspt1 enst00000439887,20210
myo15a,29983
cacnb1,6728
icam1,22055
lsr enst00000347609,26354
pold1 enst00000440232,36646
nos3 enst00000484524,31683
cnot4 enst00000315544,10416
frmd8 enst00000416776,18007
rasgrp2 enst00000377487,39550
man2c1,26887
cklf-cmtm1,9807
e2f4,14430
zbtb14 enst00000614697,54076
zscan30 enst00000589178,56323
cyp4f2 enst00000011989,12304
lingo3,25753
znf701,55901
slc8a1 enst00000406785,44850
erlec1,15717
apmap,2907
gabrb3 enst00000622697,18359
slc6a1 enst00000642767,44740
adgrf1 enst00000283297,1215
snx10,45535
xk,53802
fcrla enst00000349527,17226
mybph enst00000621380,29837
slamf7 enst00000441662,43747
ifnlr1 enst00000327575,22238
txndc12 enst00000610127,51842
upf2,52487
dydc2 enst00000444807,14320
ptpn5,38595
csta,11604
zmynd8 enst00000458360,54654
atp6v1c2,4316
gigyf2 enst00000409547,18989
bnip3l enst00000518611,5280
ca1 enst00000523022,6528
ccdc107 enst00000327351,7461
cask enst00000378154,7184
prps1 enst00000372428,37837
syt14 enst00000637265,47542
hnrnpu enst00000639628,21503
col8a2,10704
inpp5b enst00000373023,22909
ms4a13 enst00000437058,29299
casc1,7173
klhl33 enst00000637228,24623
jdp2,23518
fbxl16 enst00000562563,16982
fam192a enst00000567439,16516
krtap2-1 enst00000542137,24950
aspscr1 enst00000580534,3901
wiz enst00000643092,53633
iqcf6 enst00000647442,23092
bst1 enst00000382346,5505
trappc3 enst00000373159,50735
svbp,47337
ube2d1,52035
steap2 enst00000394632,46847
capza2,7098
slc25a46 enst00000509432,44183
hrh3 enst00000317393,21712
fam219a enst00000379078,16588
fmo5 enst00000441068,17710
cd1c,8119
ppp1ca,37131
cacna1c enst00000399649,6645
tmod2 enst00000435126,49921
chd3 enst00000330494,9422
thoc1 enst00000621904,48812
znf532 enst00000589288,55482
galnt15 enst00000437509,18484
rassf1 enst00000395126,39585
sdhd enst00000526592,42488
helt enst00000505610,20887
inhba enst00000638023,22862
grm3,20112
znf789 enst00000483089,56073
pqbp1,37383
tep1 enst00000556935,48474
ndrg2 enst00000298684,30643
ac002094.3,344
znf491,55406
znf439 enst00000455282,55321
brsk1 enst00000326848,5468
itpripl1,23427
nsg1 enst00000397958,32223
itgb1bp1 enst00000238091,23328
trim3 enst00000536344,50876
parp4,34254
hacl1 enst00000628377,20568
ip6k2 enst00000417896,23030
arhgef3,3330
smr3b enst00000614072,45324
mapk10 enst00000642032,27169
vav3,52906
mr1,28951
nrdc enst00000544028,32066
prr26,37893
tmprss4 enst00000522824,49957
pkp3,36000
or4c11,33230
ppp1r14b,37171
dlg2 enst00000280241,13433
ptprr,38677
adam10,966
pkmyt1,35980
iqck enst00000564186,23111
ppp1r1b enst00000394267,37193
srsf1 enst00000582730,46433
myo15b enst00000642007,29990
pde4c enst00000594465,34861
pikfyve,35802
sbf1,42120
pla2g6 enst00000402064,36044
dnajc28 enst00000402202,13768
slc13a3 enst00000413164,43839
thbs1,48777
ntrk3 enst00000394480,32359
ulk2,52397
ac015802.6,422
cep192 enst00000325971,9047
upk1a enst00000617999,52499
fcgrt enst00000596975,17176
ca11,6535
acoxl enst00000340561,735
derl3,13080
txnrd3 enst00000640433,51896
slc2a3,44300
trak1,50689
rhoh enst00000615577,40448
tmem14c,49415
trim10 enst00000376704,50824
tra2a enst00000621813,50637
kbtbd2 enst00000621876,23681
ttll5 enst00000554510,51654
zc3h14 enst00000406216,54194
shisa6 enst00000432116,43464
sebox,42511
pign enst00000586566,35679
eif2ak2 enst00000405334,14847
klhdc8b,24562
ifna4,22206
lkaaear1 enst00000302096,25803
pcnx2 enst00000488780,34720
asah1 enst00000637561,3723
spag11b enst00000361111,45830
pi15,35594
pls3 enst00000420625,36375
tbc1d3c,47963
hlf enst00000430986,21274
znf430 enst00000595401,55299
lgals16,25505
kcnj14 enst00000342291,23844
pih1d1 enst00000596049,35740
bin1 enst00000346226,5131
nagk enst00000455662,30267
actg2 enst00000409731,855
dsn1 enst00000448110,14130
lipi enst00000536861,25777
desi1,13085
mfsd8 enst00000641243,28220
zcchc10 enst00000324170,54225
reep2 enst00000254901,40027
rfesd enst00000311364,40177
rhag enst00000646963,40366
klhl31 enst00000407079,24615
eif4g3 enst00000602326,14971
cdk5rap3 enst00000338399,8709
rabep1,39131
bub1b,5624
nalcn enst00000376200,30279
rhcg,40392
hsdl1,21804
cops3 enst00000539941,10794
sgsh,43287
bahcc1 enst00000307745,4664
aspscr1,3899
uba52 enst00000595158,51970
ac010487.3,402
adarb1,1100
ncbp2 enst00000452404,30520
orai2 enst00000478730,33610
fam13a,16351
gfra3 enst00000378362,18875
smim23,45229
st7 enst00000393451,46692
asb15 enst00000275699,3759
rcan3 enst00000630217,39923
rpa2 enst00000313433,41041
fgf6,17393
ddx11 enst00000228264,12802
tmem19,49530
necap1 enst00000339754,30847
cmtm5,10294
jade2 enst00000395003,23476
fam71c,16719
stau2 enst00000521727,46830
pcdh11y,34485
cngb3,10349
krbox4 enst00000478600,24809
pnma3,36535
kif21b enst00000360529,24363
anxa11 enst00000422982,2646
fas enst00000357339,16879
dera enst00000532964,13071
cdk17 enst00000543119,8668
mipol1 enst00000396294,28452
ism2,23254
c16orf89,5881
lyrm9 enst00000503642,26574
znf750,55991
pign enst00000638369,35687
znf407 enst00000577538,55229
psg11 enst00000403486,38111
mgat4a,28250
zfp64 enst00000371523,54448
slc2a11 enst00000405847,44286
trabd enst00000395827,50644
dap3 enst00000421487,12426
khdc4 enst00000368320,24168
spag6 enst00000313311,45842
eln enst00000380562,15088
oprm1 enst00000520708,32923
tars enst00000626210,47821
timd4 enst00000407087,48931
rab6a enst00000541973,39107
cry1,11345
lgr5,25558
mybpc1 enst00000361466,29820
al138694.1,1870
hba1,20678
abl2,290
lemd1 enst00000367151,25441
thnsl2 enst00000449349,48809
znf23 enst00000497160,54917
cntnap4 enst00000377504,10513
ttc39b,51584
ubtf,52229
plcg1,36125
tlr10 enst00000506111,49113
simc1 enst00000443967,43599
cyp21a2 enst00000644719,12212
tnfsf8 enst00000618336,50133
barhl1 enst00000542090,4719
tbl1x,48040
ift122 enst00000347300,22251
atr,4381
ltf enst00000417439,26415
fam170a,16442
tpgs2 enst00000614939,50509
hspa6,21856
ilk enst00000420936,22772
gbp6,18665
bcap31 enst00000645377,4801
ruvbl2 enst00000640699,41816
stat1,46783
kif16b enst00000354981,24329
ago3 enst00000324350,1531
chst15 enst00000346248,9649
tmprss5 enst00000544634,49966
hbg2,20694
or5t2 enst00000641661,33464
clp1 enst00000529430,10153
glyat enst00000529732,19235
ankrd49 enst00000540349,2519
irak4 enst00000551736,23155
dtx3 enst00000548198,14204
gtf3a,20348
rab27a enst00000569493,38990
p2rx5,33883
akt3 enst00000336199,1835
macf1 enst00000484793,26640
ttc39a enst00000262676,51579
slc44a5,44597
kcnq1 enst00000526095,23971
hbb enst00000335295,20683
crh,11256
defa1,12943
sh2d4a,43323
eif3e enst00000519030,14890
cfl1 enst00000531413,9313
myl6 enst00000549017,29944
iffo1 enst00000396840,22139
scnn1a,42345
nhlrc3,31246
cab39l,6563
tent4a enst00000230859,48463
adap1 enst00000611167,1094
tbc1d31 enst00000327098,47956
bin3,5142
fam206a,16548
glyat enst00000278400,19233
rpgr enst00000647261,41083
map1lc3a enst00000360668,26921
pxmp4 enst00000344022,38807
hmgn1 enst00000380748,21352
dppa2,14020
htn3,21913
tspan5 enst00000505184,51431
pcdhgb7 enst00000612073,34636
xrcc4 enst00000396027,53848
epm2a enst00000435470,15527
trem1 enst00000591620,50779
fam126a enst00000409763,16310
znf185 enst00000370268,54803
pcdh15 enst00000320301,34492
lsp1 enst00000311604,26349
klrc1 enst00000408006,24707
capn12,7043
gad1 enst00000375272,18401
rpl37a,41257
ankrd36c enst00000295246,2490
cnnm3 enst00000377060,10398
rbck1,39653
parp9 enst00000492382,34270
ect2 enst00000232458,14533
prkar2a,37642
nek4 enst00000383721,30938
kif20a,24353
bclaf1 enst00000353331,4946
c6orf48 enst00000375635,6393
polr1c enst00000646433,36719
irak1bp1 enst00000607739,23146
spdye1,46001
gtf2ird2b enst00000619142,20346
tsc1,51261
aldob enst00000616752,2016
gjb1 enst00000361726,19054
dcx,12714
stxbp3,47118
ildr2 enst00000529071,22758
znf396 enst00000586687,55214
cdipt enst00000570016,8624
slc24a1,44062
trex2 enst00000338525,50803
dio2 enst00000557010,13332
ttc8 enst00000345383,51606
degs2 enst00000553834,12996
coro2b enst00000261861,10887
senp8,42790
cbln1,7356
sall1 enst00000440970,41957
gltpd2,19224
mapt enst00000574436,27264
h3f3b enst00000587560,20537
hnf1a enst00000400024,21389
exoc7 enst00000607838,16020
gnly,19419
csnk2a1 enst00000647026,11554
brd1,5393
mynn enst00000544106,29977
pth1r enst00000430002,38439
synpr enst00000460711,47507
ly6g6f,26482
tcte1 enst00000371504,48324
pnoc enst00000522209,36558
rps6ka6 enst00000262752,41493
actrt1,904
rasgrp4 enst00000454404,39565
lyn,26514
efcab10 enst00000490493,14657
gabrr1 enst00000621627,18395
psmc3ip enst00000590760,38215
tnnt1 enst00000356783,50195
scn2a enst00000636985,42301
rrm2,41572
ywhab,53987
gnas enst00000371099,19342
plch1 enst00000494598,36133
armc12 enst00000373866,3517
grid2ip,20035
derl1 enst00000519018,13075
zfat enst00000520214,54393
elp3,15150
msra enst00000382490,29407
rtl4,41692
zfy,54482
esrrg enst00000463665,15833
rhce enst00000349438,40390
hps1 enst00000613394,21665
pgr enst00000619228,35387
mmab,28594
lpar5 enst00000431922,25963
nab2,30221
znf778 enst00000620195,56043
tk2 enst00000417693,49036
cog4 enst00000393612,10571
rnf151 enst00000569210,40785
yeats4 enst00000548020,53905
atg2b,4024
mapkbp1 enst00000514566,27241
rps2 enst00000529806,41393
wrap53 enst00000457584,53692
ddx5,12888
sept9 enst00000449803,42861
sipa1l2,43619
oit3,32810
aplp2,2902
cdkn1c enst00000647251,8748
sugt1 enst00000310528,47183
cd63 enst00000257857,8314
pde4a,34848
gcdh,18680
ttc21b,51528
sept5 enst00000406395,42833
arpp21 enst00000432682,3638
vill enst00000383759,53018
traip enst00000469027,50688
uggt2 enst00000376714,52318
ap4s1,2804
serpina5,42951
npipb6 enst00000533640,31829
nxnl1,32600
col4a6 enst00000545689,10679
lrch1 enst00000311191,26000
actc1,846
dock9 enst00000627024,13913
cep76,9102
uba52 enst00000595683,51971
znf540 enst00000586792,55495
cmss1,10266
ugdh enst00000507089,52314
cast,7271
opn5,32898
zpbp enst00000419417,56258
ywhaz enst00000395951,54001
rpl7 enst00000396466,41285
runx1t1 enst00000613886,41787
s1pr3 enst00000358157,41916
fam3a enst00000369641,16662
mdm2 enst00000478070,27733
kremen2 enst00000571007,24817
arl17a,3452
krt14,24835
dapk3,12440
smpd4,45310
aamp,45
fam124b,16306
sema4f enst00000611975,42738
smim2,45212
rgcc,40235
mlf2 enst00000542154,28532
ogfod2 enst00000538628,32787
ttbk2 enst00000567840,51509
ikzf3,22453
catsperg,7306
ramp1 enst00000409726,39350
dok1 enst00000340004,13916
prom2,37787
rtl10 enst00000407472,41690
znrf3 enst00000406323,56247
rangap1 enst00000356244,39384
amt,2219
gnrhr enst00000420975,19448
tdp1 enst00000555880,48352
zdhhc11b,54273
sema3a enst00000436949,42701
sh2d4a enst00000519207,43325
dennd2c enst00000393277,13016
atf3 enst00000366983,3972
ago3 enst00000397828,1532
eps15 enst00000371730,15561
tas1r1,47829
dpyd enst00000306031,14038
sec61a2 enst00000379017,42604
phrf1,35564
banf1,4689
ptn,38485
scaf4 enst00000434667,42147
kat6a,23638
sec61g enst00000395535,42612
mmp28 enst00000615136,28653
pcyt2 enst00000570391,34772
mbd1 enst00000398495,27450
bcl2,4873
cblc enst00000647358,7350
klk2 enst00000391810,24674
tead2 enst00000601519,48399
nrp2 enst00000417189,32150
wfdc11,53578
tom1 enst00000447733,50295
apobec3b enst00000407298,2931
cacna1i enst00000407673,6703
skil,43699
c1orf162 enst00000369718,6039
tagln2,47745
rgs4 enst00000527809,40326
prrx1 enst00000367760,37971
ptpn7,38603
col16a1 enst00000373668,10617
rnf220,40867
tubgcp2 enst00000368562,51756
eps8 enst00000281172,15569
klrf1 enst00000537723,24724
slc5a10 enst00000317977,44708
minar1,28423
pml enst00000435786,36465
atxn3 enst00000393287,4423
cnp enst00000393888,10444
ezh1,16096
ank2,2344
mnd1 enst00000622785,28674
gemin5,18819
cltb,10197
cnot6 enst00000618123,10425
rnf217 enst00000560949,40865
mlxipl enst00000429400,28589
cbwd1 enst00000314367,7377
adgrg2 enst00000379873,1243
exoc5 enst00000413566,16005
fip1l1 enst00000507922,17552
mapk10 enst00000641943,27160
